"z_id","address","lat","long","price","beds","baths","sqft","acres","yr_built"
"zpid_2098881663","3191-Vt-14-Brookfield-VT-05036",43.984378,-72.557272,55000,NA,NA,NA,90,NA
"zpid_92295766","130-Pheasant-Woods-APT-101-Colchester-VT-05446",44.524561,-73.162719,178500,2,2,1318,NA,1980
"zpid_2098869190","3-Borden-Dr-Jericho-Center-VT-05465",44.47504,-72.9684,205000,3,1,1000,1,1973
"zpid_12653329","237-Hildred-Dr-Burlington-VT-05401",44.485389,-73.194252,182900,2,2,NA,NA,1992
"zpid_2111459112","1819-Us-Route-5-S-Windsor-VT-05089",43.4517,-72.3963,90000,3,2,1100,0.45,1950
"zpid_2103427484","3395-Route-7-Ferrisburgh-VT-05456",44.209452,-73.244853,162000,4,2,2064,2,1900
"zpid_92293651","952-Coates-Island-Rd-Colchester-VT-05446",44.557276,-73.22023,350000,2,2,995,NA,1920
"zpid_2140777623","2597-Stage-Rd-South-Pomfret-VT-05067",43.690639,-72.573959,149900,4,3,1700,3.29,1972
"zpid_75462895","3-Aiken-St-Barre-VT-05641",44.202945,-72.514572,61500,2,2,941,52666989.2548209,1940
"zpid_92283804","89-Bishop-Rd-Hinesburg-VT-05461",44.342591,-73.034836,229000,2,1,NA,4.32,1989
"zpid_92011623","4102-Vt-Route-14-LOT-10-Williamstown-VT-05679",44.099647,-72.54615,27500,2,2,980,NA,1988
"zpid_54211494","109-Catkin-Dr-South-Burlington-VT-05403",44.413913,-73.183479,295500,3,3,NA,NA,NA
"zpid_75421016","110-Imperial-Ave-Bennington-VT-05201",42.87582,-73.19287,147500,3,1.5,1776,0.00072354838935241,1910
"zpid_2098883846","237-Hildred-Dr-237-Burlington-VT-05401",44.486162,-73.194192,182900,2,2,1000,NA,1992
"zpid_2098930825","154-Dane-Rd-Sheffield-VT-05866",44.600985,-72.118924,44900,5,2,1626,2.12,1920
"zpid_49677665","29-Mills-Ave-South-Burlington-VT-05403",44.46791,-73.16101,290000,2,2,1360,508174435.30668,1959
"zpid_2112713990","7016-Hinesburg-Rd-St-George-VT-05495",44.3765,-73.135612,390000,3,3,3052,8.4,2007
"zpid_2098878784","11-1st-St-Rutland-VT-05701",43.599689,-72.979907,179900,6,3,2908,0.35,1898
"zpid_75429942","1531-Ladd-Rd-Concord-VT-05824",44.457724,-71.839412,60000,2,2,NA,10,1989
"zpid_75411276","11-Lower-Plains-Rd-Middlebury-VT-05753",43.969178,-73.091183,325000,3,2,2034,0.4,1890
"zpid_92030736","12-Wilmuth-Rd-Barre-VT-05641",44.172876,-72.505581,180000,3,2,2559,0.46,1920
"zpid_92273402","133-Hickok-St-Winooski-VT-05404",44.495073,-73.194349,225000,3,1,1056,714087617.813797,1969
"zpid_92282727","237-Cedar-Ln-Williston-VT-05495",44.440068,-73.088426,269900,3,3,1743,NA,1995
"zpid_75452698","360-Lackey-Rd-Derby-VT-05829",44.9468,-72.026009,195000,3,2,1170,45,1974
"zpid_92034192","991-Adamant-Rd-Adamant-VT-05640",44.335241,-72.489357,395000,6,3,NA,28,2002
"zpid_75428467","23-Wheelock-Rd-Danville-VT-05828",44.496324,-72.1197,189000,3,2,1480,13.1,1836
"zpid_2103195983","35-Woods-Rd-S-Warren-VT-05674",44.112701,-72.828697,15000,NA,NA,NA,3.8,NA
"zpid_92287528","53-Lords-View-Ter-Richmond-VT-05477",44.390714,-73.020665,269000,3,3,1504,1,1978
"zpid_92006554","5505-E-Hill-Rd-Wolcott-VT-05680",44.601433,-72.427792,259000,3,2,3032,19,1987
"zpid_115797457","25-Glen-Ridge-Ln-Saint-Albans-VT-05478",44.908191,-73.063481,218000,3,2,2176,0.31,2006
"zpid_92245665","11-Sugartree-Ln-UNIT-G9-Essex-Junction-VT-05452",44.495367,-73.099165,157000,2,2,1056,NA,1978
"zpid_2098942068","63-69-Lakeside-Burlington-VT-05401",44.461078,-73.219892,750000,0.5,NA,NA,NA,1899
"zpid_2106506416","3710-Route-30-Sudbury-VT-05733",43.789069,-73.204536,195000,4,3,4123,5.2,1850
"zpid_92269273","19-Lapointe-St-Winooski-VT-05404",44.495556,-73.174433,239000,3,1,1720,715612751.881382,1953
"zpid_92040906","113-Signal-Hill-Dr-Brattleboro-VT-05301",42.841344,-72.5846,259000,4,3,2300,0.43,1975
"zpid_92290806","30-Logwood-Cir-Essex-Junction-VT-05452",44.483134,-73.051787,345000,3,3,2534,0.74,1985
"zpid_75465985","101-Prospect-St-Montpelier-VT-05602",44.25365,-72.574424,275000,2,1,1200,484850184.848737,2011
"zpid_92288464","916-Williams-Rd-APT-3-Colchester-VT-05446",44.546018,-73.19876,165000,2,2,1390,5082417559.73297,1968
"zpid_92297281","56-Oneil-Ln-Williston-VT-05495",44.459848,-73.091324,355000,3,2.5,2493,0.000746669721056012,1999
"zpid_92025557","1383-Clarendon-Ave-West-Rutland-VT-05777",43.574678,-73.034535,289900,4,3,2800,26.7,1992
"zpid_75424879","2577-River-Rd-Arlington-VT-05250",43.093224,-73.205616,375000,3,3,2160,56,1972
"zpid_2098892848","328-Westview-Heights-Dr-Stowe-VT-05672",44.476963,-72.661592,435000,3,2,2453,NA,1995
"zpid_115805204","5-Williams-Ln-Sudbury-VT-05733",43.821431,-73.173646,210000,4,1.5,1772,8,1875
"zpid_92047884","272-Vermont-Route-14-Sharon-VT-05065",43.724397,-72.430659,39900,2,1,672,497523161.202433,1978
"zpid_75412610","2320-Route-7-Salisbury-VT-05769",43.924374,-73.110747,124900,3,1,1320,0.5,1830
"zpid_75444729","818-Tucker-Hill-Rd-Thetford-Center-VT-05075",43.828113,-72.261655,85000,2,1,924,1.3,1986
"zpid_2098869185","160-Wiley-Rd-APT-202-Colchester-VT-05446",44.59211,-73.16518,169000,2,2,1101,NA,2005
"zpid_81625101","190-Sand-Rd-Ferrisburgh-VT-05456",44.169293,-73.273855,229000,0.5,NA,1721,2.3,1914
"zpid_54212113","24-Hawthorne-Cir-South-Burlington-VT-05403",44.461929,-73.15715,159000,2,1,NA,NA,1979
"zpid_2106021683","225-N-Main-St-Wallingford-VT-05773",43.474836,-72.976793,104500,4,2,1760,9682279618.50115,1910
"zpid_2098944962","191-207&-Maple-Hill-Ln-Dorset-VT-05251",43.251281,-73.091933,1750000,10,8,7335,NA,1930
"zpid_2098864976","3-Sharon-Dr-Bennington-VT-05201",42.8887,-73.206559,327000,3,3,3295,0.57,1966
"zpid_92257601","370-Farrell-St-APT-114-South-Burlington-VT-05403",44.449992,-73.20433,143500,NA,1,760,NA,2005
"zpid_2098882079","505-Peacham-Pond-Rd-Peacham-VT-05862",44.33696,-72.1627,187000,2,2,1080,71.9,1980
"zpid_2098907840","24-Hawthorne-Cir-24-South-Burlington-VT-05403",44.461297,-73.155141,159000,2,1,1270,NA,1979
"zpid_2133613637","1033-Portland-St-St-Johnsbury-VT-05819",44.421791,-71.995399,89900,3,2,1508,0.5,1900
"zpid_2106181762","46-Bent-Rd-Hubbardton-VT-05735",43.744934,-73.221108,159900,2,2,1344,508138104.499793,2011
"zpid_2098914721","630-Morgan-Hill-Rd-Woodstock-VT-05191",43.546606,-72.533202,3600000,5,6,4936,75.1,1835
"zpid_2098900101","630-Morgan-Hill-Rd-Woodstock-Woodstock-VT-05091",43.62518,-72.57069,3600000,5,3,4936,75,1836
"zpid_2118569239","260-Water-St-Albany-VT-05820",44.728041,-72.375787,47000,2,1,980,0.42,1981
"zpid_2098864284","40-Clarina-Nichols-Ln-Quechee-VT-05059",43.64754,-72.42152,259000,3,3,NA,0.89,NA
"zpid_92043968","2045-Grafton-Rd-Townshend-VT-05353",43.071456,-72.652626,110000,3,2,1197,1.2,1800
"zpid_2098883271","137-E-Mountain-Road-Mountain-Green-2c1-2C1-Killington-VT-05751",43.66079,-72.80239,69000,2,2,949,NA,1983
"zpid_75455135","344-South-St-Poultney-VT-05764",43.510403,-73.234144,89900,4,2,1590,0.3,1920
"zpid_110237889","76-Ethan-Allen-Pkwy-Burlington-VT-05408",44.505869,-73.240971,1350000,21,7,6878,0.53,1988
"zpid_2098887210","Hill-St-Montpelier-VT-05601",44.2487,-72.572497,55000,NA,NA,NA,2,NA
"zpid_49676956","22-Heath-St-South-Burlington-VT-05403",44.465393,-73.169059,239900,0.5,NA,NA,1.28783735307622,1951
"zpid_2098868902","0-Loop-Troy-VT-05868",44.8588,-72.3913,159900,2,1,NA,47,2013
"zpid_2098900575","6409-Route-100-Troy-VT-05868",44.905071,-72.398628,70000,2,2,1354,0.41,1957
"zpid_75420619","226-North-St-Bennington-VT-05201",42.883089,-73.196971,79900,3,2,1588,7382647128.14233,1880
"zpid_115813398","2-Hathorn-Hl-Woodstock-VT-05091",43.619619,-72.51895,440000,3,3,2480,NA,1984
"zpid_2116639515","127-South-St-Rutland-VT-05701",43.600361,-72.984427,75000,4,2,3006,971089554.222199,1919
"zpid_92266437","65-Thrush-Way-Shelburne-VT-05482",44.394846,-73.212579,450000,3,4,3358,0.45,1993
"zpid_81601705","90-Fifth-Ave-Saint-Johnsbury-VT-05819",44.415352,-72.018287,176000,6,5,4400,0.5,1932
"zpid_92006616","41-Deerfield-Ln-Wolcott-VT-05680",44.559296,-72.468473,2e+05,4,2,2472,9,1968
"zpid_2101971884","140-Mending-Walls-Manchester-VT-05255",43.170184,-73.027932,499000,4,3,2816,NA,2004
"zpid_115794962","3463-Scott-Hwy-South-Ryegate-VT-05069",44.196287,-72.151085,229900,4,1.5,2300,10.1,1860
"zpid_81602283","6892-Vt-Route-122-Sheffield-VT-05866",44.645316,-72.157627,122000,4,2,2016,10.1,2003
"zpid_2105959600","0-N-Jay-Rd-Jay-VT-05859",45.002319,-72.442358,35000,NA,NA,NA,12.3,NA
"zpid_81600833","53-Pearl-St-Saint-Johnsbury-VT-05819",44.413846,-72.017435,64950,4,2,2700,970387475.019858,1865
"zpid_92247986","125-Chapin-Rd-Essex-Junction-VT-05452",44.533591,-73.057778,395000,4,3,2300,3.9,2000
"zpid_92273041","20-Rotunda-Ave-Essex-Junction-VT-05452",44.500805,-73.127101,259900,3,2,1738,738611015.425964,1955
"zpid_2102192927","677-E-Salem-Derby-VT-05829",44.928465,-72.094995,149900,3,1,1184,1.27,1950
"zpid_75481475","27-Partridge-Hl-Norwich-VT-05055",43.724124,-72.310374,369000,4,3,2387,0.85,1954
"zpid_92248918","14-Ritchie-Ave-APT-101-Milton-VT-05468",44.635722,-73.115148,135000,2,1,826,NA,2007
"zpid_2123081007","18-Dry-Kiln-Rd-Hartland-VT-05052",43.591501,-72.349565,129000,3,2,1620,1.1,1997
"zpid_92279263","195-Whitewater-Cir-Williston-VT-05495",44.46118,-73.109417,317500,NA,3,3084,NA,1993
"zpid_115802916","266-Collins-Mill-Rd-North-Troy-VT-05859",44.872937,-72.379067,125000,2,1,920,11.3,1984
"zpid_2098872610","508-Main-St-2-West-Rutland-VT-05777",43.594365,-73.047457,120000,7,2,NA,NA,1855
"zpid_92276516","55-S-Bay-Cir-Colchester-VT-05446",44.544562,-73.208329,649900,5,3.5,4202,0.83,1987
"zpid_2098893699","20-22-Decatur-St-Burlington-VT-05401",44.487128,-73.211145,325000,5,3,2451,1222341202.0638,1899
"zpid_75410437","37-High-St-Middlebury-VT-05753",44.019321,-73.165069,252900,2,2,1528,5085585503.71878,1990
"zpid_75456437","55-Lola-Dr-Rutland-VT-05701",43.651214,-72.960705,145900,3,3,1490,1.06,1984
"zpid_115806374","169-N-Main-St-Fair-Haven-VT-05743",43.598383,-73.263725,109000,3,2,1546,0.57,2005
"zpid_75427584","905-Us-Route-5-Waterford-VT-05819",44.391435,-72.024229,119500,3,2,1700,0.75,1900
"zpid_92020570","123-Gibson-Ave-Rutland-VT-05701",43.595881,-72.980555,79900,4,3,1625,990875955.507438,1904
"zpid_2131509711","85-Old-Ford-Ln-Orleans-VT-05860",44.758595,-72.054319,139000,2,2,1032,0.44,1972
"zpid_2105124860","185-Mud-Rd-Charleston-VT-05872",44.813921,-71.968312,49500,2,2,980,10.5,1988
"zpid_75438386","4-Old-Marsh-Rd-Grand-Isle-VT-05458",44.705467,-73.284912,370000,2,2,2897,1.23,1928
"zpid_2098884908","381-Beane-Rd-Huntington-VT-05462",44.245446,-72.964514,167400,NA,NA,NA,7.1,NA
"zpid_92021555","250-Lincoln-Ave-Rutland-VT-05701",43.628312,-72.978717,169000,4,2,1668,9680167789.30069,1938
"zpid_92042311","194-Maple-St-Brattleboro-VT-05301",42.844574,-72.57029,215000,3,2,1500,7380626826.03145,1930
"zpid_2098893025","27-Kelly-Rd-Stockbridge-VT-05772",43.779754,-72.701119,147000,4,2,NA,0.96,NA
"zpid_91999753","9-Upper-Newton-St-Saint-Albans-VT-05478",44.8187,-73.081028,199000,4,2,2213,969268976.627181,1880
"zpid_2098874588","1141-Murphys-Rd-7D-Hartford-VT-05059",43.646284,-72.433836,229000,3,3,2566,NA,1983
"zpid_75411188","110-Charles-Ave-Middlebury-VT-05753",44.007503,-73.162725,162000,3,1,1040,714051386.63843,1970
"zpid_2104543843","59-Battleground-59-Fayston-VT-05673",44.199146,-72.894069,158000,2,2,1091,NA,1974
"zpid_2098896663","73-Field-Ave-Rutland-VT-05701",43.62624,-72.98483,99900,3,1,1128,0.48,1860
"zpid_54211814","30-Four-Sisters-Rd-South-Burlington-VT-05403",44.431201,-73.183586,469900,2,2.5,2000,0.000516988152433425,NA
"zpid_2131335491","0-Blockhouse-Point-Rd-North-Hero-VT-05474",44.846571,-73.266043,1e+05,NA,NA,NA,38.2,NA
"zpid_2101519970","Stone-Hill-Rd-270-Jericho-VT-05465",44.41887,-72.912569,185000,NA,NA,NA,4,NA
"zpid_2098898520","236-Qtr-I-I-Jackson-Gore-Inn-Ludlow-VT-05149",43.40596,-72.69549,31000,0.5,1,390,NA,2003
"zpid_2098916177","36-Goldenwood-Newfane-VT-05345",42.999357,-72.643474,167200,3,3,1791,3.9,1970
"zpid_92296129","63-Pearl-St-UNIT-3-Essex-Junction-VT-05452",44.493528,-73.118036,219000,2,2,1331,NA,2003
"zpid_75447182","88-Hillside-Dr-Fairlee-VT-05045",43.891784,-72.200962,274900,3,3,2016,6.1,1990
"zpid_92012696","1301-West-St-Brookfield-VT-05036",44.040837,-72.615408,249000,2,2,1344,16,NA
"zpid_53713959","4205-Ethan-Allen-Hwy-Charlotte-VT-05445",44.297435,-73.241729,398000,4,3,2438,17,1971
"zpid_2101449401","228-Lakewood-Dr-Swanton-VT-05488",44.953519,-73.221432,215000,2,1,840,50138540.9080579,1955
"zpid_92018337","3324-Route-144-Benson-VT-05743",43.737146,-73.242791,186000,4,2,1848,12.1,1992
"zpid_2116795291","42-Morse-Pl-Rutland-VT-05701",43.604953,-72.972942,105000,6,NA,2406,143265662.807782,1907
"zpid_92267171","18-Edward-St-Milton-VT-05468",44.629607,-73.124747,274900,3,3,1728,0.48,1999
"zpid_2098898431","90-Stonington-Cir-90-South-Burlington-VT-05403",44.45389,-73.160722,320000,3,2.5,2443,NA,2004
"zpid_2098926907","301-Farnsworth-Ln-Brookfield-VT-05036",44.026258,-72.550446,155000,2,1,1352,5,1970
"zpid_115798415","27-Idlewild-Rd-South-Hero-VT-05486",44.663307,-73.277688,699000,3,4,3190,0.34,2006
"zpid_2098867888","38-Lake-Park-Ext-Newport-VT-05855",44.995362,-72.188993,249000,3,1,1152,714307803.305831,2002
"zpid_2106131505","110-Chicoine-Dr-Albany-VT-05820",44.760834,-72.355326,80000,3,2,1456,0.61,2001
"zpid_81600944","171-River-Rd-Saint-Johnsbury-VT-05819",44.417701,-72.011962,69900,4,2,2580,970111092.790174,1940
"zpid_2098898519","238-Qtr-I-I-Jackson-Gore-Inn-Ludlow-VT-05149",43.40596,-72.69549,68000,2,2,1025,NA,2003
"zpid_92274552","94-Liberty-Ln-Colchester-VT-05446",44.518419,-73.150675,427500,3,4,3469,0.52,1992
"zpid_2098925303","7-Nashville-Rd-Jericho-VT-05465",44.454065,-72.969342,340000,NA,1,1248,31.5,1986
"zpid_92289273","4012-Spear-St-Shelburne-VT-05482",44.415002,-73.197103,575000,3,6,5558,1.63,1973
"zpid_92259478","6-George-St-Winooski-VT-05404",44.498542,-73.178799,224900,3,1,1344,714749074.654913,1968
"zpid_2102255199","168-Willies-Ln-Andover-VT-05143",43.285706,-72.740659,219000,3,2,1210,9.5,1972
"zpid_92282462","37-Densmore-Dr-Essex-Junction-VT-05452",44.493563,-73.102346,160000,2,2,NA,NA,1980
"zpid_2119168245","1254-Main-Rd-Stamford-VT-05352",42.758436,-73.067492,292500,3,2,1800,4.27,2001
"zpid_92033749","13-Minister-Brook-Rd-Worcester-VT",44.373855,-72.551166,156500,2,2,1795,0.5,1839
"zpid_2098897837","1021-Birch-Hill-Rd-Windham-VT-05359",43.195654,-72.734576,150000,3,2,1224,NA,1975
"zpid_2098898605","355-Lyman-Batcheller-12F-Hartford-VT-05059",43.650388,-72.418232,109000,2,2,1352,NA,1978
"zpid_92026723","10-Franklin-St-Brandon-VT-05733",43.797634,-73.085176,157000,3,3,2648,763656329.013889,1845
"zpid_2098919524","2434-Vt-Route-103-S-Mount-Holly-VT-05758",43.450254,-72.783348,99000,3,2,1232,5,2000
"zpid_81601324","141-Central-St-Saint-Johnsbury-VT-05819",44.419792,-72.023547,59000,3,1,1259,714552941.503765,1904
"zpid_2098921970","178-Old-Mail-Route-Rd-Roxbury-VT-05669",44.088652,-72.711492,25000,NA,NA,NA,5,NA
"zpid_115814227","285-Woodhaven-Dr-UNIT-7D-White-River-Junction-VT-05001",43.683593,-72.324803,129000,2,2,1080,NA,1987
"zpid_2098905289","97-Corliss-Road-2nd-LOT-PAST-St-Albans-Town-VT-05478",45.004971,-72.600014,27716,NA,NA,NA,0.26,NA
"zpid_92266378","33-Pinewood-Ln-Milton-VT-05468",44.608685,-73.113739,284000,3,2,2392,0.52,1979
"zpid_2098882760","571-Route-12-Northfield-VT-05663",44.17236,-72.650362,219000,3,4,3624,0.33,1900
"zpid_75412776","465-Shard-Villa-Rd-Salisbury-VT-05769",43.929141,-73.153135,352000,3,3,2742,1.04,1850
"zpid_75436211","1868-Pond-Rd-Jeffersonville-VT-05464",44.714286,-72.898658,229900,4,2,2330,6.71,1975
"zpid_92259862","1014-E-Lakeshore-Dr-Colchester-VT-05446",44.549729,-73.197886,495000,2,2,1289,0.28,1950
"zpid_92006417","353-Brook-Rd-Wolcott-VT",44.615842,-72.461513,197500,3,1,1536,10.1,1989
"zpid_2098887407","Unit-1-17-Willis-1-Wilmington-VT-05363",42.903027,-72.838477,134000,4,2,1964,NA,1970
"zpid_2098891106","389-Cobble-Hill-Rd-Londonderry-VT-05148",43.238081,-72.765349,1395000,4,5,3227,NA,1800
"zpid_115802864","319-Lacross-Ln-Orleans-VT-05860",44.771365,-72.047647,3500000,NA,NA,NA,100,NA
"zpid_2098887216","Hill-St-Montpelier-VT-05602",44.278817,-72.609822,55000,NA,NA,NA,2,NA
"zpid_2102625462","00-Cemetary-Rd-Jay-VT-05859",44.963943,-72.441999,46400,NA,NA,NA,7.99,NA
"zpid_92021730","22-Easterly-Ave-Rutland-VT-05701",43.608852,-72.964118,210000,3,3,1621,0.33,1950
"zpid_2112025225","1875-Christian-St-White-River-Junction-VT-05001",43.681331,-72.322291,229000,3,2,1694,0.7,1953
"zpid_92047715","3272-Vt-Route-14-South-Royalton-VT-05068",43.826758,-72.537277,249000,3,2,1916,8,1805
"zpid_81746801","1657-Old-Depot-Rd-Shaftsbury-VT-05262",43.023135,-73.172001,595000,4,3,2970,177,1840
"zpid_115802114","43-Porter-Ln-Barton-VT-05822",44.751559,-72.1798,127500,3,3,NA,0.36,1900
"zpid_2106733495","500-Acorn-Dr-UNIT-3-Waterbury-VT-05676",44.347218,-72.750058,169900,2,2,1080,NA,1989
"zpid_75454165","18-Alfred-Buck-Ln-Pittsford-VT-05763",43.708856,-73.033267,190000,4,2,1548,0.46,1999
"zpid_2098906943","256-Indian-Bay-Castleton-VT-05735",43.614846,-73.227619,175000,3,1,864,0.3,1958
"zpid_115795397","2124-Cold-Hill-Rd-Lyndonville-VT-05851",44.530981,-72.082158,239900,3,3,1448,30,1989
"zpid_2128725157","1333-Waterbury-Rd-Stowe-VT-05672",44.449098,-72.699196,425000,2,1,1080,11.4,1950
"zpid_92016116","440-Stone-Shr-Glover-VT-05839",44.669364,-72.220913,129000,2,1,920,0.87,1958
"zpid_122415754","29-Mill-St-West-Fairlee-VT-05083",43.909234,-72.262098,196500,3,3,2629,0.3,1850
"zpid_2098925085","491-Vt-Rte-110-Chelsea-VT-05038",44.013352,-72.463432,115000,3,1,1248,NA,NA
"zpid_92289237","170-Meadowrun-Rd-Williston-VT-05495",44.462636,-73.108539,324900,NA,3,2672,NA,NA
"zpid_2098871418","367-Shores-Hill-Rd-Granby-VT-05840",44.564484,-71.747339,NA,NA,NA,NA,NA,NA
"zpid_2098939906","2711-Vance-Hl-Newport-Town-VT-05857",44.96043,-72.25715,15500,NA,NA,NA,1.6,NA
"zpid_2139192634","326-Spring-Hill-Rd-Morristown-VT-05661",44.534793,-72.567466,250000,4,2,2184,NA,NA
"zpid_92273378","2-Mackey-St-Milton-VT-05468",44.632013,-73.115038,295000,3,2,2492,NA,NA
"zpid_91994830","134-Grapevine-Ln-Pownal-VT-05261",42.767726,-73.218629,650000,4,3,7149,NA,NA
"zpid_2098941420","68-Butler-Rd-Fairfax-VT-05454",44.665576,-73.005234,234900,3,2,1536,NA,NA
"zpid_90141080","37-Coyote-Ln-Charlotte-VT-05445",44.2645,-73.246485,640000,4,4,NA,NA,NA
"zpid_2098883265","57-Jingle-Bell-Rd-Montgomery-VT-05855",44.888436,-72.541118,189000,3,3,1288,NA,NA
"zpid_2098915032","686-Davis-Rd-Monkton-VT-05496",44.265313,-73.133182,895000,NA,NA,NA,111.7,NA
"zpid_2098887343","2601-E-Pittsford-Rd-Rutland-VT-05701",43.661931,-72.950029,199000,2,2,1460,NA,NA
"zpid_111021757","1823-Lake-Dunmore-Rd-Salisbury-VT-05769",43.924853,-73.082025,169000,NA,1,642,NA,NA
"zpid_75425375","744-Black-Rock-Ln-Dorset-VT-05251",43.246234,-73.078975,399000,3,3,2536,NA,NA
"zpid_2098884907","00-Vt-Route-102-Maidstone-VT-05906",44.572043,-71.556955,98000,NA,NA,NA,56,NA
"zpid_2098912875","2691-Vt-Route-100-South-Londonderry-VT-05155",43.188887,-72.813833,154900,4,2,1560,NA,NA
"zpid_2098874448","81-Tyson-Reading-VT-05062",43.455753,-72.538719,145000,2,1,1116,NA,NA
"zpid_2146152480","2086-Lake-Dunmore-Rd-Salisbury-VT-05769",43.924106,-73.077339,450000,2,2,1300,NA,NA
"zpid_2120060868","52-S-Main-St-Rutland-VT-05701",43.604918,-72.971505,110000,0.5,NA,2152,NA,NA
"zpid_2098871105","(Undisclosed-Address)-West-Rutland-VT-05777",43.588104,-73.04553,189000,6,NA,4796,NA,NA
"zpid_2132663097","60-Winooski-Falls-Way-UNIT-1404-Winooski-VT-05404",44.490205,-73.18284,559000,2,2,1760,NA,NA
"zpid_2098903040","190-Scallop-Dr-Dorset-VT-05251",43.303218,-73.099954,289000,2,2,2000,NA,NA
"zpid_81624935","1364-Route-30-Cornwall-VT-05753",43.97838,-73.204938,585000,6,6,3748,NA,NA
"zpid_92010241","545-New-Boston-Rd-Thetford-Center-VT-05075",43.815322,-72.327042,345000,3,2,1872,NA,NA
"zpid_92279390","30-Adams-Park-Milton-VT-05468",44.663735,-73.090893,234900,3,1,NA,NA,NA
"zpid_75460833","691-W-Tinmouth-Rd-West-Rutland-VT-05777",43.503326,-73.027027,295000,5,2,2832,NA,NA
"zpid_2111495409","869-Cook-Sheldon-VT-05483",44.906971,-73.04202,228000,3,3,1706,1.33,2001
"zpid_92005276","333-Lower-Main-W-Johnson-VT-05656",44.636405,-72.685675,2e+05,3,2,1900,0.4,1890
"zpid_2098893911","11-Parish-Hill-Rd-Newfane-VT-05351",42.938113,-72.704188,369900,7,3,3156,2.5,1940
"zpid_2105558409","145-Sherwood-Cir-Brattleboro-VT-05301",42.862295,-72.620603,184000,3,2,1120,7371903326.49213,1997
"zpid_75429730","175-Ethan-Allen-Dr-Canaan-VT-05903",44.99935,-71.539704,90000,3,1,1420,0.48,1978
"zpid_2098898609","35-Hartwood-Way-Hartland-VT-05048",43.629263,-72.467882,225000,NA,NA,NA,51.1,NA
"zpid_118029398","27-Maple-Ridge-Ln-South-Hero-VT-05486",44.66259,-73.330109,565000,3,4,4599,2,1989
"zpid_2098944556","14-Mountainside-Dr-14-Warren-VT-05674",44.139849,-72.892613,119900,NA,1,650,NA,1979
"zpid_2098888505","60-Montacute-Rd-Hectorville-Sa-05073",43.63146,-72.45538,499900,3,2.5,NA,NA,2016
"zpid_2105637933","0-Overlook-Dr-Westmore-VT-05860",44.758517,-72.050419,69000,NA,NA,NA,28.5,NA
"zpid_75431582","578-Georgia-Shore-Rd-Saint-Albans-VT-05478",44.801263,-73.134901,259000,3,2,1344,0.97,1971
"zpid_75479548","204-Kelly-Rd-Dummerston-VT-05301",42.902711,-72.653254,347500,3,3,2760,10.3,1970
"zpid_92034925","1265-Kelton-Rd-East-Montpelier-VT-05651",44.292672,-72.479577,310000,4,3,3280,1.5,1830
"zpid_75487817","890-Hunt-Rd-Windsor-VT-05089",43.487312,-72.415815,319000,3,2,2080,5.3,1880
"zpid_2098903668","12-Riverside-Ter-Hardwick-VT-05843",44.505642,-72.367217,249500,6,2,3374,0.35,1870
"zpid_75477171","112-Metcalf-Dr-Westminster-VT-05158",43.063731,-72.461516,195000,2,1,1464,1.4,1992
"zpid_92256381","401-Butternut-Ln-Hinesburg-VT-05461",44.361592,-73.066598,435000,2,3,2301,8.4,1997
"zpid_2104951790","147-Mad-Tom-Rd-East-Dorset-VT-05253",43.239441,-73.007354,349000,3,2,1758,0.73,1869
"zpid_123975919","83-Flanders-Ln-South-Burlington-VT-05403",44.418777,-73.193044,418900,3,3,2123,NA,2013
"zpid_2098928388","621-Golf-Course-Rd-621-South-Burlington-VT-05403",44.43786,-73.170718,519000,3,2.5,2456,NA,1999
"zpid_2098880716","37-Densmore-Dr-37-Essex-Junction-VT-05452",44.493563,-73.102346,160000,2,2,1024,NA,1980
"zpid_2105489158","241-Shoreline-Dr-Barnet-VT-05821",44.29833,-72.133748,199000,NA,NA,NA,1.4,NA
"zpid_92023304","70-Field-Ave-Rutland-VT-05701",43.626143,-72.983097,135000,3,1,1094,0.3,1958
"zpid_2098944712","85-Smith-St-Barre-VT-05641",44.204994,-72.514422,124900,3,2,1332,737677867.58292,1912
"zpid_2107616782","716-Swett-Rd-Danville-VT-05828",44.412351,-72.058804,45000,NA,NA,NA,21,NA
"zpid_2144412606","15-Hopkins-St-Rutland-VT-05701",43.601619,-72.972381,89900,3,2,991,75737814.5528007,1920
"zpid_2098870742","0-N-Jay-Jay-VT-05859",44.96179,-72.43229,35000,NA,NA,NA,12.3,NA
"zpid_92046384","444-Turnpike-Rd-Norwich-VT-05055",43.739703,-72.319364,649000,5,4,3658,NA,NA
"zpid_92293488","181-Woods-Hollow-Rd-Westford-VT-05494",44.583715,-73.048369,364900,3,2,2650,NA,NA
"zpid_124573107","1509-Us-Route-7-South-Wallingford-VT-05773",43.451485,-72.986428,447744,3,3,2244,NA,NA
"zpid_2098923223","15-Upswept-Ln-1-South-Burlington-VT-05403",44.426172,-73.193012,509000,3,4,3030,NA,NA
"zpid_2098908689","355-Slayton-Ln-Barnet-VT-05821",44.298472,-72.144735,1200000,3,4,3402,NA,NA
"zpid_2098943865","80-Sugar-Plum-Ct-Randolph-VT-05060",43.935965,-72.657912,169900,4,2,1864,NA,NA
"zpid_2098871496","143-Main-St-Jeffersonville-VT-05464",44.645711,-72.828761,220000,NA,NA,NA,NA,NA
